,timestamp,open,high,low,close,volume,atr,sma_20,sma_50,buy_signal,sell_signal
134,2024-05-27 02:30:00,165.115,165.4,164.33,164.85750000000002,28744.335,1.0699999999999932,164.406375,163.47015000000002,0.0,0.0
135,2024-05-27 02:45:00,164.85000000000002,164.64,164.01,164.3325,26191.604,0.847500000000025,164.48525,163.469,0.0,1.0
136,2024-05-27 03:00:00,164.34,165.15,164.08,164.65250000000003,42612.391,1.0699999999999932,164.55,163.47395,0.0,0.0
137,2024-05-27 03:15:00,164.69,165.2,165.0,165.07,26558.348,0.5474999999999568,164.621875,163.47365,0.0,0.0
138,2024-05-27 03:30:00,165.04,166.12,165.0,165.5625,59135.681,1.1200000000000045,164.70575,163.48075,0.0,0.0
139,2024-05-27 03:45:00,165.565,166.65,165.3,165.85750000000002,42701.248,1.3499999999999943,164.81062500000002,163.50025,0.0,0.0
140,2024-05-27 04:00:00,165.74,165.92,165.32,165.575,24379.127,0.5999999999999943,164.90425,163.51655,0.0,0.0
141,2024-05-27 04:15:00,165.53,166.36,165.47,165.965,37833.573,0.8900000000000148,165.03,163.5673,1.0,0.0
142,2024-05-27 04:30:00,166.015,166.43,165.52,165.99,21548.38,0.9099999999999966,165.175125,163.62505,0.0,0.0
143,2024-05-27 04:45:00,166.005,165.9,165.55,165.725,28259.549,0.4399999999999977,165.296,163.68095,0.0,0.0
144,2024-05-27 05:00:00,165.725,166.24,165.44,165.73000000000002,31383.546,0.8000000000000114,165.3895,163.73415,0.0,0.0
145,2024-05-27 05:15:00,165.62,165.52,164.05,164.77,39251.805,1.6800000000000068,165.40362499999998,163.7672,0.0,1.0
146,2024-05-27 05:30:00,164.755,165.09,163.83,164.45250000000001,28581.671,1.259999999999991,165.37312500000002,163.8014,0.0,0.0
147,2024-05-27 05:45:00,164.445,165.36,164.68,164.9,14930.861,0.9074999999999989,165.335875,163.84775000000002,0.0,0.0
148,2024-05-27 06:00:00,164.78,165.56,164.51,165.0325,17347.095,1.0500000000000114,165.32237500000002,163.89555000000001,0.0,0.0
149,2024-05-27 06:15:00,165.03,165.51,165.1,165.335,18463.598,0.47749999999999204,165.318875,163.95669999999998,0.0,0.0
150,2024-05-27 06:30:00,165.365,165.46,164.84,165.21750000000003,30516.638,0.6200000000000045,165.27625,164.02775000000003,0.0,0.0
151,2024-05-27 06:45:00,165.285,165.23,164.53,164.89249999999998,27032.766,0.6999999999999886,165.2175,164.0984,0.0,0.0
152,2024-05-27 07:00:00,164.905,164.94,164.47,164.66,37801.162,0.46999999999999886,165.186625,164.15869999999998,0.0,0.0
153,2024-05-27 07:15:00,164.615,164.62,164.06,164.4425,24125.79,0.5999999999999943,165.151,164.2067,0.0,0.0
154,2024-05-27 07:30:00,164.54500000000002,165.48,164.17,164.9,21714.605,1.3100000000000023,165.153125,164.26505,0.0,0.0
155,2024-05-27 07:45:00,164.975,165.64,165.14,165.445,18735.355,0.7399999999999807,165.20875,164.3305,0.0,0.0
156,2024-05-27 08:00:00,165.5,166.2,165.51,165.84,22618.492,0.7549999999999955,165.268125,164.39880000000002,1.0,0.0
157,2024-05-27 08:15:00,165.825,166.63,165.9,166.27499999999998,52895.021,0.789999999999992,165.328375,164.4727,0.0,0.0
158,2024-05-27 08:30:00,166.285,166.57,165.75,166.14,22582.252,0.8199999999999932,165.35725000000002,164.54264999999998,0.0,0.0
159,2024-05-27 08:45:00,166.12,165.98,165.11,165.6075,19640.901,1.0299999999999727,165.34475,164.60575,0.0,0.0
160,2024-05-27 09:00:00,165.67000000000002,166.05,165.14,165.5625,22014.652,0.910000000000025,165.344125,164.6732,0.0,0.0
161,2024-05-27 09:15:00,165.53,165.7,165.0,165.48000000000002,13432.553,0.6999999999999886,165.319875,164.74095,0.0,0.0
162,2024-05-27 09:30:00,165.61,165.96,165.29,165.64999999999998,15450.313,0.6700000000000159,165.302875,164.81465,0.0,0.0
163,2024-05-27 09:45:00,165.675,166.08,165.62,165.7625,16236.869,0.46000000000000796,165.30475,164.89425,0.0,0.0
164,2024-05-27 10:00:00,165.675,166.19,165.24,165.82999999999998,22467.141,0.9499999999999886,165.30975,164.97564999999997,0.0,0.0
165,2024-05-27 10:15:00,165.945,166.3,165.75,166.085,20767.285,0.5500000000000114,165.37550000000002,165.04225,0.0,0.0
166,2024-05-27 10:30:00,166.14499999999998,166.44,165.67,166.02499999999998,31383.993,0.7700000000000102,165.45412499999998,165.09560000000002,0.0,0.0
167,2024-05-27 10:45:00,165.995,166.42,165.66,166.0975,15704.934,0.7599999999999909,165.514,165.1449,0.0,0.0
168,2024-05-27 11:00:00,166.155,167.24,166.1,166.745,49183.173,1.1425000000000125,165.599625,165.2021,0.0,0.0
169,2024-05-27 11:15:00,166.82,167.42,166.78,167.21249999999998,28250.425,0.674999999999983,165.6935,165.27114999999998,0.0,0.0
170,2024-05-27 11:30:00,167.325,168.0,166.3,167.0675,81649.663,1.6999999999999886,165.786,165.33845000000002,0.0,0.0
171,2024-05-27 11:45:00,166.985,168.08,166.42,167.1975,83388.074,1.660000000000025,165.90125,165.4134,0.0,0.0
172,2024-05-27 12:00:00,167.145,168.08,167.29,167.6525,38048.235,0.8825000000000216,166.050875,165.5047,0.0,0.0
173,2024-05-27 12:15:00,167.62,167.89,166.97,167.39,33003.45,0.9199999999999875,166.19824999999997,165.58634999999998,0.0,0.0
174,2024-05-27 12:30:00,167.35,167.6,166.68,167.1375,21793.757,0.9199999999999875,166.310125,165.6519,0.0,0.0
175,2024-05-27 12:45:00,167.135,167.22,166.76,166.9775,15953.301,0.46000000000000796,166.38674999999998,165.70170000000002,0.0,0.0
176,2024-05-27 13:00:00,166.965,167.99,166.83,167.365,50758.224,1.1599999999999966,166.463,165.74775000000002,0.0,0.0
177,2024-05-27 13:15:00,167.32,168.16,167.48,167.76,39284.885,0.7949999999999875,166.53725,165.79005,0.0,0.0
178,2024-05-27 13:30:00,167.7,168.37,167.3,167.9225,38215.129,1.0699999999999932,166.626375,165.84244999999999,0.0,0.0
179,2024-05-27 13:45:00,168.01,169.11,168.21,168.48250000000002,54831.974,1.1875,166.770125,165.90400000000002,0.0,0.0
180,2024-05-27 14:00:00,168.305,168.47,167.72,168.125,42373.633,0.762500000000017,166.89825000000002,165.9451,0.0,0.0
181,2024-05-27 14:15:00,168.155,168.65,167.81,168.09500000000003,41457.78,0.8400000000000034,167.029,165.98565000000002,0.0,0.0
182,2024-05-27 14:30:00,167.96,168.2,167.58,167.93,27101.518,0.6199999999999761,167.143,166.03869999999998,0.0,0.0
183,2024-05-27 14:45:00,167.97,169.3,167.64,168.525,52118.682,1.660000000000025,167.281125,166.1061,0.0,0.0
184,2024-05-27 15:00:00,168.57999999999998,170.23,168.84,169.58249999999998,94979.165,1.704999999999984,167.46875,166.20059999999998,0.0,0.0
185,2024-05-27 15:15:00,169.63,170.24,169.1,169.665,39928.161,1.1400000000000148,167.64775,166.30724999999998,0.0,0.0
186,2024-05-27 15:30:00,169.66,170.81,169.11,169.91750000000002,59345.308,1.6999999999999886,167.842375,166.41255,0.0,0.0
187,2024-05-27 15:45:00,169.875,171.47,170.25,170.83999999999997,76430.463,1.5524999999999807,168.0795,166.52795000000003,0.0,0.0
188,2024-05-27 16:00:00,170.82,171.86,171.0,171.33249999999998,93568.845,1.0200000000000387,168.308875,166.64335,0.0,0.0
189,2024-05-27 16:15:00,171.235,172.1,171.19,171.60500000000002,75997.971,0.9099999999999966,168.52849999999998,166.75830000000002,0.0,0.0
190,2024-05-27 16:30:00,171.565,171.84,170.66,171.3175,53959.258,1.1800000000000068,168.741,166.87315,0.0,0.0
191,2024-05-27 16:45:00,171.385,171.96,170.48,171.2425,46091.041,1.4800000000000182,168.94324999999998,166.9787,0.0,0.0
192,2024-05-27 17:00:00,171.265,172.27,171.46,171.82250000000002,32792.708,1.0275000000000034,169.15175,167.09535,0.0,0.0
193,2024-05-27 17:15:00,171.78,172.28,171.3,171.93,44153.323,0.9799999999999898,169.37875,167.21945,0.0,0.0
194,2024-05-27 17:30:00,172.07,172.08,171.59,171.85500000000002,24895.257,0.4900000000000091,169.614625,167.34195,0.0,0.0
195,2024-05-27 17:45:00,171.875,171.85,171.13,171.46749999999997,18771.161,0.7250000000000227,169.83912500000002,167.4759,0.0,0.0
196,2024-05-27 18:00:00,171.445,171.7,171.2,171.34499999999997,18994.785,0.5,170.03812499999998,167.61375,0.0,0.0
197,2024-05-27 18:15:00,171.24,171.59,170.89,171.17,24934.081,0.700000000000017,170.208625,167.73914999999997,0.0,0.0
198,2024-05-27 18:30:00,171.1,171.02,170.5,170.79000000000002,22551.73,0.6699999999999875,170.352,167.8543,0.0,1.0
199,2024-05-27 18:45:00,170.82,170.86,170.12,170.4925,27394.906,0.7400000000000091,170.45250000000001,167.95745000000002,0.0,0.0
200,2024-05-27 19:00:00,170.495,170.77,169.63,170.1125,34562.813,1.1400000000000148,170.551875,168.05535,0.0,0.0
201,2024-05-27 19:15:00,170.025,170.2,169.78,169.96,24370.379,0.4199999999999875,170.645125,168.15670000000003,0.0,0.0
202,2024-05-27 19:30:00,169.93,170.29,169.68,169.98000000000002,21703.407,0.6099999999999852,170.747625,168.2631,0.0,0.0
203,2024-05-27 19:45:00,169.97500000000002,169.9,166.98,168.85,95755.148,3.0000000000000284,170.76387499999998,168.35125,0.0,0.0
204,2024-05-27 20:00:00,169.26,169.69,168.36,168.9625,42551.301,1.329999999999984,170.73287499999998,168.4325,0.0,0.0
205,2024-05-27 20:15:00,168.89999999999998,170.78,169.01,169.84,29993.777,1.8174999999999955,170.741625,168.5204,0.0,0.0
206,2024-05-27 20:30:00,169.785,170.58,169.82,170.1575,26374.046,0.7600000000000193,170.753625,168.60675,0.0,0.0
207,2024-05-27 20:45:00,170.115,170.75,169.6,170.23250000000002,26724.616,1.1500000000000057,170.72325,168.6859,0.0,0.0
208,2024-05-27 21:00:00,170.29000000000002,171.22,170.43,170.81250000000003,26289.484,0.987499999999983,170.69725,168.77935000000002,1.0,0.0
209,2024-05-27 21:15:00,170.8,171.03,170.46,170.73000000000002,10544.764,0.5699999999999932,170.6535,168.8818,0.0,0.0
210,2024-05-27 21:30:00,170.715,170.93,170.05,170.4425,13315.199,0.8799999999999955,170.60975000000002,168.97940000000003,0.0,0.0
211,2024-05-27 21:45:00,170.39499999999998,170.85,170.05,170.4275,11679.363,0.799999999999983,170.56900000000002,169.07835,0.0,0.0
212,2024-05-27 22:00:00,170.405,171.53,170.17,170.79749999999999,26244.281,1.3600000000000136,170.51775,169.18130000000002,0.0,0.0
213,2024-05-27 22:15:00,170.745,171.3,170.6,170.98000000000002,20394.761,0.700000000000017,170.47025000000002,169.28565000000003,0.0,0.0
